Stock,Entry Time,Exit Time,Entry Price,Exit Price,Gain %
KEI,2025-11-11 10:57:00,2025-11-11 11:00:00,4047.6,4037.5,-0.24953058602628495
OIL,2025-11-14 14:05:00,2025-11-14 14:07:00,439.35,438.25,-0.25036986457266935
MARICO,2025-11-24 15:00:00,2025-11-24 15:02:00,738.65,736.8,-0.25045691464157893
NCC,2025-11-11 13:10:00,2025-11-11 13:15:00,187.44,186.97,-0.25074690567648256
LUPIN,2025-11-17 09:15:00,2025-11-17 09:29:00,2070.7,2065.5,-0.251122808712021
KPITTECH,2025-11-07 09:49:00,2025-11-07 09:54:00,1154.2,1151.3,-0.25125628140704304
NESTLEIND,2025-11-07 10:00:00,2025-11-07 10:06:00,1270.2,1267.0,-0.25192883010549877
PIDILITIND,2025-11-03 09:41:00,2025-11-03 09:44:00,1468.0,1464.3,-0.25204359673024834
GODREJCP,2025-11-14 14:42:00,2025-11-14 14:46:00,1149.8,1146.9,-0.2522177770046846
ANGELONE,2025-11-11 14:58:00,2025-11-11 15:02:00,2655.2,2648.5,-0.25233504067489526
BSE,2025-11-03 10:10:00,2025-11-03 10:13:00,2536.0,2529.6,-0.2523659305993727
HINDALCO,2025-11-12 12:28:00,2025-11-12 12:34:00,808.55,806.5,-0.2535402881701756
OBEROIRLTY,2025-11-03 09:48:00,2025-11-03 09:57:00,1809.1,1804.5,-0.2542700790448239
GODREJCP,2025-11-11 09:53:00,2025-11-11 09:58:00,1138.4,1135.5,-0.25474349964863763
HDFCAMC,2025-11-12 09:53:00,2025-11-12 09:58:00,5490.0,5476.0,-0.2550091074681239
PIDILITIND,2025-11-12 15:08:00,2025-11-12 15:14:00,1484.2,1480.4,-0.2560301846112353
VBL,2025-11-24 10:34:00,2025-11-24 10:43:00,448.65,447.5,-0.25632452914297943
UNIONBANK,2025-11-17 10:56:00,2025-11-17 11:02:00,155.9,155.5,-0.2565747273893558
HDFCAMC,2025-11-17 09:15:00,2025-11-17 09:24:00,5449.0,5435.0,-0.2569278766746192
POLICYBZR,2025-11-03 09:49:00,2025-11-03 09:54:00,1787.4,1782.8,-0.2573570549401441
NMDC,2025-11-07 12:50:00,2025-11-07 12:56:00,73.8,73.61,-0.2574525745257422
ADANIGREEN,2025-11-13 10:58:00,2025-11-13 11:04:00,1087.0,1084.2,-0.2575896964121393
LAURUSLABS,2025-11-06 13:05:00,2025-11-06 13:09:00,986.6,984.05,-0.2584634096898508
UNIONBANK,2025-11-03 12:24:00,2025-11-03 12:29:00,150.85,150.46,-0.2585349685117576
PAYTM,2025-11-04 12:42:00,2025-11-04 12:47:00,1275.8,1272.5,-0.25866123216804787
JIOFIN,2025-11-12 09:15:00,2025-11-12 09:23:00,306.85,306.05,-0.2607137037640578
INDUSINDBK,2025-11-17 13:09:00,2025-11-17 13:16:00,860.25,858.0,-0.26155187445510025
HINDPETRO,2025-11-20 12:00:00,2025-11-20 12:02:00,477.9,476.65,-0.26156099602427285
HFCL,2025-11-17 14:09:00,2025-11-17 14:13:00,76.32,76.12,-0.26205450733751134
NYKAA,2025-11-20 12:03:00,2025-11-20 12:07:00,269.5,268.79,-0.2634508348793987
HDFCAMC,2025-11-18 09:15:00,2025-11-18 09:22:00,5475.0,5460.5,-0.2648401826484018
NYKAA,2025-11-04 09:44:00,2025-11-04 09:47:00,251.2,250.53,-0.26671974522292496
SONACOMS,2025-11-17 10:50:00,2025-11-17 10:55:00,485.6,484.3,-0.26771004942339605
ANGELONE,2025-11-03 10:46:00,2025-11-03 10:50:00,2522.0,2515.2,-0.2696272799365655
HINDPETRO,2025-11-19 12:01:00,2025-11-19 12:10:00,481.3,480.0,-0.2701018076044071
ANGELONE,2025-11-13 11:35:00,2025-11-13 11:37:00,2737.5,2730.1,-0.27031963470319964
LTIM,2025-11-19 10:10:00,2025-11-19 10:16:00,5913.0,5897.0,-0.27059022492812446
KALYANKJIL,2025-11-03 13:48:00,2025-11-03 13:54:00,516.8,515.4,-0.2708978328173331
DELHIVERY,2025-11-17 10:17:00,2025-11-17 10:19:00,441.3,440.1,-0.2719238613188282
SAIL,2025-11-10 11:46:00,2025-11-10 11:52:00,143.14,142.75,-0.27246052815424504
KEI,2025-11-14 09:34:00,2025-11-14 09:39:00,4126.2,4114.9,-0.2738597256555713
PAGEIND,2025-11-11 10:57:00,2025-11-11 11:01:00,40080.0,39970.0,-0.27445109780439125
TIINDIA,2025-11-18 11:57:00,2025-11-18 12:01:00,3056.5,3048.1,-0.2748241452641941
PHOENIXLTD,2025-11-20 11:24:00,2025-11-20 11:31:00,1709.8,1705.1,-0.2748859515732861
CAMS,2025-11-17 09:44:00,2025-11-17 09:52:00,4001.0,3990.0,-0.2749312671832042
NMDC,2025-11-24 15:12:00,2025-11-24 15:15:00,72.69,72.49,-0.27514100976750977
SONACOMS,2025-11-20 09:59:00,2025-11-20 10:03:00,507.75,506.35,-0.2757262432299315
BSE,2025-11-11 12:48:00,2025-11-11 12:54:00,2647.1,2639.8,-0.27577348796795464
ANGELONE,2025-11-07 13:45:00,2025-11-07 13:48:00,2572.1,2565.0,-0.276039034252164
HINDZINC,2025-11-11 14:05:00,2025-11-11 14:14:00,488.45,487.1,-0.2763844815231786
KEI,2025-11-04 10:01:00,2025-11-04 10:06:00,4012.3,4001.2,-0.27664930339207844
CDSL,2025-11-13 12:24:00,2025-11-13 12:30:00,1661.8,1657.2,-0.27680828017811465
GODREJCP,2025-11-17 15:00:00,2025-11-17 15:07:00,1155.7,1152.5,-0.2768884658648477
BSE,2025-11-07 12:29:00,2025-11-07 12:31:00,2559.3,2552.2,-0.2774196069237824
ANGELONE,2025-11-10 09:40:00,2025-11-10 09:54:00,2663.3,2655.9,-0.27785078661810875
PRESTIGE,2025-11-03 09:40:00,2025-11-03 09:43:00,1760.0,1755.1,-0.2784090909090961
SBIN,2025-11-04 13:26:00,2025-11-04 13:32:00,948.2,945.55,-0.2794769036068436
HEROMOTOCO,2025-11-19 09:15:00,2025-11-19 09:29:00,5898.0,5881.5,-0.27975584944048826
ADANIGREEN,2025-11-19 15:15:00,2025-11-19 15:21:00,1072.1,1069.1,-0.2798246432235799
SONACOMS,2025-11-13 09:27:00,2025-11-13 09:34:00,499.45,498.05,-0.2803083391730859
GMRAIRPORT,2025-11-13 10:37:00,2025-11-13 10:41:00,95.95,95.68,-0.2813965607086983
MOTHERSON,2025-11-13 11:38:00,2025-11-13 11:44:00,106.3,106.0,-0.2822201317027255
APLAPOLLO,2025-11-06 09:20:00,2025-11-06 09:28:00,1799.1,1794.0,-0.28347507086876267
INFY,2025-11-20 09:15:00,2025-11-20 09:20:00,1547.5,1543.1,-0.2843295638126069
PAGEIND,2025-11-10 11:20:00,2025-11-10 11:22:00,40130.0,40015.0,-0.28656865188138547
CDSL,2025-11-17 13:09:00,2025-11-17 13:14:00,1635.0,1630.3,-0.2874617737003086
MAXHEALTH,2025-11-18 09:15:00,2025-11-18 09:29:00,1143.4,1140.1,-0.28861290886830343
ADANIENSOL,2025-11-13 10:09:00,2025-11-13 10:13:00,1020.95,1018.0,-0.28894656937166807
ADANIENSOL,2025-11-07 14:30:00,2025-11-07 14:40:00,968.1,965.3,-0.28922631959509015
MOTHERSON,2025-11-11 11:40:00,2025-11-11 11:46:00,102.88,102.58,-0.29160186625194123
LAURUSLABS,2025-11-10 09:20:00,2025-11-10 09:28:00,994.5,991.6,-0.2916038210155834
KALYANKJIL,2025-11-03 09:34:00,2025-11-03 09:44:00,513.8,512.3,-0.29194239003503314
LUPIN,2025-11-12 10:40:00,2025-11-12 10:41:00,2003.0,1997.1,-0.2945581627558707
JIOFIN,2025-11-11 09:15:00,2025-11-11 09:16:00,302.9,302.0,-0.2971277649389163
CGPOWER,2025-11-03 09:38:00,2025-11-03 09:46:00,735.7,733.5,-0.29903493271714626
DELHIVERY,2025-11-12 13:41:00,2025-11-12 13:49:00,434.0,432.7,-0.2995391705069151
GODREJCP,2025-11-04 14:37:00,2025-11-04 14:46:00,1166.5,1163.0,-0.30004286326618085
INDUSINDBK,2025-11-12 10:05:00,2025-11-12 10:10:00,847.6,845.05,-0.3008494572911831
HFCL,2025-11-12 09:45:00,2025-11-12 09:48:00,79.74,79.5,-0.3009781790820102
SAIL,2025-11-20 12:29:00,2025-11-20 12:32:00,139.27,138.85,-0.30157248510089457
LICI,2025-11-03 12:53:00,2025-11-03 13:08:00,911.4,908.65,-0.30173359666447225
MAXHEALTH,2025-11-04 12:13:00,2025-11-04 12:21:00,1153.0,1149.5,-0.3035559410234172
CAMS,2025-11-07 10:51:00,2025-11-07 10:56:00,3713.5,3702.2,-0.30429513935640723
LTIM,2025-11-20 09:55:00,2025-11-20 10:01:00,6055.0,6036.5,-0.305532617671346
HINDPETRO,2025-11-11 14:19:00,2025-11-11 14:24:00,489.3,487.8,-0.30656039239730226
GLENMARK,2025-11-17 10:01:00,2025-11-17 10:07:00,1916.0,1910.1,-0.3079331941544933
ANGELONE,2025-11-20 09:36:00,2025-11-20 09:40:00,2830.1,2821.3,-0.3109430762163785
SAIL,2025-11-10 14:45:00,2025-11-10 14:51:00,145.69,145.23,-0.31573889765941926
ADANIGREEN,2025-11-11 12:33:00,2025-11-11 12:37:00,1043.5,1040.2,-0.3162434115955874
HUDCO,2025-11-03 12:45:00,2025-11-03 12:52:00,239.65,238.88,-0.3213018986021324
SONACOMS,2025-11-03 09:45:00,2025-11-03 09:48:00,481.45,479.9,-0.3219441271160061
HINDPETRO,2025-11-17 10:10:00,2025-11-17 10:18:00,491.85,490.25,-0.3253024296025257
KPITTECH,2025-11-20 09:55:00,2025-11-20 10:01:00,1223.8,1219.8,-0.3268507926131721
MUTHOOTFIN,2025-11-07 10:50:00,2025-11-07 10:55:00,3207.1,3196.6,-0.32739858439088276
KPITTECH,2025-11-18 12:10:00,2025-11-18 12:14:00,1216.0,1212.0,-0.3289473684210526
CGPOWER,2025-11-20 12:50:00,2025-11-20 12:56:00,725.95,723.55,-0.33060128107997666
HINDALCO,2025-11-20 09:15:00,2025-11-20 09:18:00,795.55,792.9,-0.3331028847966787
PAYTM,2025-11-07 10:39:00,2025-11-07 10:42:00,1350.1,1345.6,-0.3333086438041627
NATIONALUM,2025-11-18 12:29:00,2025-11-18 12:30:00,257.76,256.9,-0.33364369956549256
MPHASIS,2025-11-12 11:27:00,2025-11-12 11:35:00,2856.8,2847.1,-0.33954074488939623
INDUSINDBK,2025-11-11 09:24:00,2025-11-11 09:34:00,807.9,805.15,-0.34038866196311424
APLAPOLLO,2025-11-24 10:44:00,2025-11-24 10:50:00,1726.8,1720.9,-0.3416724577252643
TATAELXSI,2025-11-11 11:45:00,2025-11-11 11:48:00,5229.5,5211.5,-0.34420116645950855
FORTIS,2025-11-13 10:47:00,2025-11-13 10:58:00,976.0,972.6,-0.3483606557377026
KALYANKJIL,2025-11-07 15:10:00,2025-11-07 15:15:00,514.8,513.0,-0.34965034965034086
HINDZINC,2025-11-13 12:50:00,2025-11-13 12:54:00,498.6,496.85,-0.3509827517047734
MAXHEALTH,2025-11-24 10:07:00,2025-11-24 10:09:00,1185.4,1181.2,-0.3543107811709166
PNB,2025-11-04 09:52:00,2025-11-04 09:55:00,123.58,123.14,-0.3560446674219111
HINDALCO,2025-11-10 09:15:00,2025-11-10 09:25:00,798.1,795.25,-0.3570981080065183
SONACOMS,2025-11-11 10:51:00,2025-11-11 10:59:00,487.6,485.85,-0.35890073831009023
HUDCO,2025-11-17 10:15:00,2025-11-17 10:19:00,233.19,232.35,-0.36022127878554117
ADANIGREEN,2025-11-11 13:35:00,2025-11-11 13:40:00,1046.4,1042.6,-0.36314984709481857
PHOENIXLTD,2025-11-03 10:33:00,2025-11-03 10:38:00,1733.2,1726.9,-0.36348949919224294
LICI,2025-11-11 15:16:00,2025-11-11 15:17:00,903.7,900.4,-0.3651654310058723
INDUSINDBK,2025-11-13 09:28:00,2025-11-13 09:34:00,872.65,869.45,-0.366699134819221
GODREJCP,2025-11-04 15:24:00,2025-11-04 15:25:00,1167.4,1163.1,-0.3683399006339028
PHOENIXLTD,2025-11-07 15:18:00,2025-11-07 15:20:00,1777.5,1770.9,-0.37130801687763204
LAURUSLABS,2025-11-14 11:25:00,2025-11-14 11:33:00,1009.5,1005.75,-0.3714710252600297
LICI,2025-11-04 09:15:00,2025-11-04 09:19:00,922.45,919.0,-0.3740040110575148
CGPOWER,2025-11-03 11:05:00,2025-11-03 11:09:00,741.8,739.0,-0.37746023186842204
CDSL,2025-11-14 09:15:00,2025-11-14 09:21:00,1641.0,1634.8,-0.37781840341255607
GODREJCP,2025-11-10 10:55:00,2025-11-10 11:00:00,1137.5,1133.2,-0.378021978021974
ADANIENSOL,2025-11-12 09:57:00,2025-11-12 10:02:00,1017.9,1014.05,-0.3782296885745184
ONGC,2025-11-24 15:00:00,2025-11-24 15:01:00,246.35,245.4,-0.38563020093362643
ADANIGREEN,2025-11-07 13:47:00,2025-11-07 13:51:00,1061.0,1056.9,-0.386427898209228
NATIONALUM,2025-11-10 14:11:00,2025-11-10 14:12:00,258.2,257.2,-0.3872966692486445
ADANIENSOL,2025-11-11 14:43:00,2025-11-11 14:50:00,992.3,988.45,-0.3879875037790899
ANGELONE,2025-11-12 09:15:00,2025-11-12 09:20:00,2657.0,2646.6,-0.39141889348890063
HDFCAMC,2025-11-10 09:16:00,2025-11-10 09:23:00,5476.5,5455.0,-0.39258650598009676
LT,2025-11-24 09:15:00,2025-11-24 09:17:00,4034.1,4018.2,-0.3941399568677051
UNIONBANK,2025-11-04 09:15:00,2025-11-04 09:17:00,151.95,151.35,-0.3948667324777851
SAIL,2025-11-04 09:44:00,2025-11-04 09:47:00,140.67,140.1,-0.40520366815951747
ANGELONE,2025-11-19 13:24:00,2025-11-19 13:30:00,2848.2,2836.6,-0.40727477003019136
BSE,2025-11-07 09:50:00,2025-11-07 09:55:00,2498.0,2487.8,-0.40832666132905593
PHOENIXLTD,2025-11-19 10:22:00,2025-11-19 10:28:00,1722.2,1715.0,-0.418069910579494
SONACOMS,2025-11-17 10:08:00,2025-11-17 10:16:00,486.95,484.9,-0.4209877810863562
IGL,2025-11-10 09:15:00,2025-11-10 09:16:00,213.1,212.19,-0.4270295635851697
NATIONALUM,2025-11-20 10:31:00,2025-11-20 10:41:00,261.05,259.93,-0.4290365830300726
KPITTECH,2025-11-10 09:41:00,2025-11-10 09:43:00,1157.1,1152.1,-0.4321147696828278
ONGC,2025-11-06 09:15:00,2025-11-06 09:16:00,253.8,252.7,-0.43341213553980407
BANKINDIA,2025-11-13 10:05:00,2025-11-13 10:09:00,147.03,146.39,-0.4352853159219307
KPITTECH,2025-11-11 10:05:00,2025-11-11 10:12:00,1193.0,1187.8,-0.43587594300084204
IGL,2025-11-12 13:49:00,2025-11-12 13:52:00,212.09,211.16,-0.43849309255505053
HINDZINC,2025-11-11 09:15:00,2025-11-11 09:17:00,487.55,485.4,-0.4409804122654157
OBEROIRLTY,2025-11-04 09:15:00,2025-11-04 09:20:00,1825.0,1816.9,-0.44383561643835123
UNIONBANK,2025-11-10 09:15:00,2025-11-10 09:24:00,155.0,154.31,-0.4451612903225792
ADANIGREEN,2025-11-14 09:47:00,2025-11-14 09:51:00,1098.1,1093.2,-0.4462252982424063
CDSL,2025-11-12 09:15:00,2025-11-12 09:31:00,1629.2,1621.9,-0.448072673704883
TCS,2025-11-11 09:15:00,2025-11-11 09:20:00,3049.0,3035.3,-0.4493276484093086
KPITTECH,2025-11-10 14:41:00,2025-11-10 14:46:00,1202.5,1196.9,-0.4656964656964581
CYIENT,2025-11-19 10:06:00,2025-11-19 10:08:00,1152.0,1146.6,-0.4687500000000079
SONACOMS,2025-11-10 10:59:00,2025-11-10 11:03:00,489.45,487.15,-0.4699152109510699
PRESTIGE,2025-11-17 09:16:00,2025-11-17 09:24:00,1772.1,1763.7,-0.47401388183510323
HCLTECH,2025-11-11 09:15:00,2025-11-11 09:22:00,1554.3,1546.9,-0.47609856527053107
BSE,2025-11-11 14:58:00,2025-11-11 14:59:00,2659.3,2646.5,-0.48132967322228337
SONACOMS,2025-11-20 11:03:00,2025-11-20 11:07:00,514.1,511.6,-0.48628671464695583
HINDZINC,2025-11-19 12:26:00,2025-11-19 12:31:00,477.35,475.0,-0.4923012464648628
CDSL,2025-11-07 14:11:00,2025-11-07 14:15:00,1588.8,1580.9,-0.49723061430009213
CYIENT,2025-11-20 09:15:00,2025-11-20 09:17:00,1159.9,1154.1,-0.5000431071644263
GLENMARK,2025-11-06 13:05:00,2025-11-06 13:08:00,1833.6,1824.3,-0.5071989528795787
PAGEIND,2025-11-17 09:27:00,2025-11-17 09:33:00,40360.0,40155.0,-0.5079286422200198
M&M,2025-11-04 13:38:00,2025-11-04 13:41:00,3618.1,3599.4,-0.5168458583234243
OBEROIRLTY,2025-11-06 09:15:00,2025-11-06 09:17:00,1793.0,1783.7,-0.51868377021751
PAYTM,2025-11-06 09:15:00,2025-11-06 09:28:00,1317.6,1310.6,-0.5312689738919247
DELHIVERY,2025-11-13 10:27:00,2025-11-13 10:30:00,438.7,436.35,-0.5356735810348681
GLENMARK,2025-11-20 13:48:00,2025-11-20 13:54:00,1873.9,1863.5,-0.5549922621271194
ADANIGREEN,2025-11-07 10:48:00,2025-11-07 10:54:00,1057.3,1051.2,-0.5769412654875541
ADANIENSOL,2025-11-14 09:47:00,2025-11-14 09:51:00,1046.95,1040.9,-0.5778690481875881
KALYANKJIL,2025-11-10 10:52:00,2025-11-10 11:01:00,517.3,514.25,-0.5895998453508515
GODREJPROP,2025-11-06 09:15:00,2025-11-06 09:23:00,2311.1,2296.9,-0.6144260308943714
SAIL,2025-11-03 09:36:00,2025-11-03 09:45:00,138.2,137.35,-0.6150506512300973
M&M,2025-11-04 13:23:00,2025-11-04 13:26:00,3578.0,3555.8,-0.6204583566238071
IGL,2025-11-11 09:16:00,2025-11-11 09:18:00,210.91,209.55,-0.6448248067896188
ADANIENSOL,2025-11-03 09:46:00,2025-11-03 09:51:00,1004.1,997.55,-0.6523254655910834
INFY,2025-11-11 09:15:00,2025-11-11 09:21:00,1528.0,1518.0,-0.6544502617801047
ADANIENSOL,2025-11-14 09:15:00,2025-11-14 09:20:00,1032.95,1026.0,-0.6728302434774234
KPITTECH,2025-11-10 13:15:00,2025-11-10 13:20:00,1199.3,1191.2,-0.675393979821555
PETRONET,2025-11-10 09:20:00,2025-11-10 09:25:00,281.8,279.8,-0.7097232079488999
OIL,2025-11-24 15:00:00,2025-11-24 15:02:00,420.95,417.9,-0.7245516094548073
MARICO,2025-11-14 12:50:00,2025-11-14 12:53:00,721.0,715.7,-0.7350901525658744
FORTIS,2025-11-12 09:15:00,2025-11-12 09:22:00,999.4,992.0,-0.7404442665599337
KALYANKJIL,2025-11-10 11:20:00,2025-11-10 11:25:00,519.5,515.45,-0.7795957651587978
MAXHEALTH,2025-11-12 09:15:00,2025-11-12 09:22:00,1117.5,1108.7,-0.7874720357941795
KPITTECH,2025-11-11 09:15:00,2025-11-11 09:19:00,1205.5,1196.0,-0.7880547490667772
ADANIENSOL,2025-11-19 09:15:00,2025-11-19 09:18:00,1038.55,1030.25,-0.7991911800105873
SONACOMS,2025-11-11 09:15:00,2025-11-11 09:19:00,491.05,487.0,-0.8247632623969069
ANGELONE,2025-11-07 10:49:00,2025-11-07 10:52:00,2515.5,2493.9,-0.8586762075134133
BSE,2025-11-07 14:10:00,2025-11-07 14:13:00,2698.8,2673.0,-0.9559804357492285
MAXHEALTH,2025-11-17 09:15:00,2025-11-17 09:16:00,1108.9,1097.7,-1.0100099197402872
UNIONBANK,2025-11-20 09:15:00,2025-11-20 09:17:00,156.42,154.59,-1.169927119294198
KALYANKJIL,2025-11-10 09:15:00,2025-11-10 09:16:00,521.2,514.4,-1.3046815042210413
GMRAIRPORT,2025-11-14 09:15:00,2025-11-14 09:20:00,98.36,96.9,-1.4843432289548533
